,iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website
2169,BRB,Barbados,3/5/2021,48480,48480,0,2038,2121,16.87,16.87,0.0,7381,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2170,BRB,Barbados,3/6/2021,48886,48886,0,406,1734,17.01,17.01,0.0,6034,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2171,BRB,Barbados,3/7/2021,49317,49317,0,431,1529,17.16,17.16,0.0,5321,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2172,BRB,Barbados,3/8/2021,49393,49393,0,76,1181,17.19,17.19,0.0,4110,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2173,BRB,Barbados,3/9/2021,49757,49757,0,364,932,17.31,17.31,0.0,3243,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2174,BRB,Barbados,4/1/2021,63735,63735,0,7,133,22.18,22.18,0.0,463,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2175,BRB,Barbados,4/10/2021,65873,65873,0,6,305,22.92,22.92,0.0,1061,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2176,BRB,Barbados,4/11/2021,0,0,0,0,311,0.0,0.0,0.0,1082,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2177,BRB,Barbados,4/12/2021,0,0,0,0,318,0.0,0.0,0.0,1107,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2178,BRB,Barbados,4/13/2021,0,0,0,0,325,0.0,0.0,0.0,1131,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2179,BRB,Barbados,4/14/2021,66069,66069,0,0,332,22.99,22.99,0.0,1155,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2180,BRB,Barbados,4/15/2021,66900,66900,0,831,322,23.28,23.28,0.0,1121,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2181,BRB,Barbados,4/16/2021,68480,68480,0,1580,373,23.83,23.83,0.0,1298,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2182,BRB,Barbados,4/17/2021,69490,69490,0,1010,517,24.18,24.18,0.0,1799,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2183,BRB,Barbados,4/18/2021,70758,70758,0,1268,691,24.62,24.62,0.0,2405,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2184,BRB,Barbados,4/19/2021,70884,70884,0,126,702,24.67,24.67,0.0,2443,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2185,BRB,Barbados,4/2/2021,63738,63738,0,3,7,22.18,22.18,0.0,24,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2186,BRB,Barbados,4/20/2021,71134,71134,0,250,731,24.75,24.75,0.0,2544,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2187,BRB,Barbados,4/21/2021,71350,71350,0,216,754,24.83,24.83,0.0,2624,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2188,BRB,Barbados,4/22/2021,71648,71648,0,298,678,24.93,24.93,0.0,2359,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2189,BRB,Barbados,4/23/2021,71881,71881,0,233,486,25.01,25.01,0.0,1691,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2190,BRB,Barbados,4/24/2021,72728,72728,0,847,463,25.31,25.31,0.0,1611,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2191,BRB,Barbados,4/25/2021,73590,73590,0,862,405,25.61,25.61,0.0,1409,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2192,BRB,Barbados,4/26/2021,73677,73677,0,87,399,25.64,25.64,0.0,1388,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2193,BRB,Barbados,4/27/2021,73808,73808,0,131,382,25.68,25.68,0.0,1329,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2194,BRB,Barbados,4/28/2021,73931,73931,0,123,369,25.73,25.73,0.0,1284,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2195,BRB,Barbados,4/29/2021,74040,74040,0,109,342,25.76,25.76,0.0,1190,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2196,BRB,Barbados,4/3/2021,0,0,0,0,6,0.0,0.0,0.0,21,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2197,BRB,Barbados,4/30/2021,74218,74218,0,178,334,25.83,25.83,0.0,1162,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2198,BRB,Barbados,4/4/2021,0,0,0,0,5,0.0,0.0,0.0,17,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2199,BRB,Barbados,4/5/2021,0,0,0,0,5,0.0,0.0,0.0,17,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2200,BRB,Barbados,4/6/2021,0,0,0,0,4,0.0,0.0,0.0,14,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2201,BRB,Barbados,4/7/2021,63747,63747,0,0,3,22.18,22.18,0.0,10,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2202,BRB,Barbados,4/8/2021,64645,64645,0,898,130,22.5,22.5,0.0,452,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2203,BRB,Barbados,4/9/2021,65867,65867,0,1222,304,22.92,22.92,0.0,1058,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2204,BRB,Barbados,5/1/2021,91157,74608,16549,16939,2633,31.72,25.96,5.76,9162,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2205,BRB,Barbados,5/10/2021,110190,75537,34653,1982,2171,38.34,26.29,12.06,7555,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2206,BRB,Barbados,5/11/2021,112242,75644,36598,2052,2130,39.06,26.32,12.74,7412,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2207,BRB,Barbados,5/12/2021,114643,75724,38919,2401,2007,39.89,26.35,13.54,6984,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2208,BRB,Barbados,5/13/2021,116924,75794,41130,2281,1871,40.69,26.37,14.31,6511,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2209,BRB,Barbados,5/14/2021,118563,75918,42645,1639,1809,41.26,26.42,14.84,6295,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2210,BRB,Barbados,5/15/2021,118824,75920,42904,261,1636,41.35,26.42,14.93,5693,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2211,BRB,Barbados,5/16/2021,119823,75956,43867,999,1659,41.7,26.43,15.26,5773,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2212,BRB,Barbados,5/17/2021,121288,76000,45288,1465,1585,42.21,26.45,15.76,5516,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2213,BRB,Barbados,5/18/2021,123177,76045,47132,1889,1562,42.86,26.46,16.4,5435,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2214,BRB,Barbados,5/19/2021,125510,76136,49374,2333,1552,43.68,26.49,17.18,5401,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2215,BRB,Barbados,5/2/2021,92906,74886,18020,1749,2759,32.33,26.06,6.27,9601,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2216,BRB,Barbados,5/20/2021,127986,76282,51704,2476,1580,44.54,26.54,17.99,5498,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2217,BRB,Barbados,5/21/2021,129216,76336,52880,1230,1522,44.96,26.56,18.4,5296,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2218,BRB,Barbados,5/22/2021,130272,76361,53911,1056,1635,45.33,26.57,18.76,5690,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2219,BRB,Barbados,5/23/2021,131332,76404,54928,1060,1644,45.7,26.59,19.11,5721,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2220,BRB,Barbados,5/24/2021,131999,76413,55586,667,1530,45.93,26.59,19.34,5324,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2221,BRB,Barbados,5/25/2021,133214,76523,56691,1215,1434,46.36,26.63,19.73,4990,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2222,BRB,Barbados,5/26/2021,135082,77084,57998,1868,1367,47.01,26.82,20.18,4757,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2223,BRB,Barbados,5/27/2021,136382,77494,58888,1300,1199,47.46,26.97,20.49,4172,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2224,BRB,Barbados,5/28/2021,137962,77823,60139,1580,1249,48.01,27.08,20.93,4346,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2225,BRB,Barbados,5/29/2021,138389,77946,60443,427,1160,48.16,27.12,21.03,4037,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2226,BRB,Barbados,5/3/2021,94991,75006,19985,2085,3045,33.06,26.1,6.95,10596,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2227,BRB,Barbados,5/30/2021,138798,78245,60553,409,1067,48.3,27.23,21.07,3713,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2228,BRB,Barbados,5/31/2021,139354,78633,60721,556,1051,48.49,27.36,21.13,3657,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2229,BRB,Barbados,5/4/2021,97329,75148,22181,2338,3360,33.87,26.15,7.72,11692,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2230,BRB,Barbados,5/5/2021,100592,75296,25296,3263,3809,35.0,26.2,8.8,13255,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2231,BRB,Barbados,5/6/2021,103827,75360,28467,3235,4255,36.13,26.22,9.91,14807,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2232,BRB,Barbados,5/7/2021,105902,75452,30450,2075,4526,36.85,26.26,10.6,15750,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2233,BRB,Barbados,5/8/2021,107370,75476,31894,1468,2316,37.36,26.26,11.1,8059,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2234,BRB,Barbados,5/9/2021,108208,75491,32717,838,2186,37.65,26.27,11.38,7607,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2235,BRB,Barbados,6/1/2021,140319,79503,60816,965,1015,48.83,27.67,21.16,3532,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2236,BRB,Barbados,6/10/2021,148395,86390,62005,1359,859,51.64,30.06,21.58,2989,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2237,BRB,Barbados,6/11/2021,149233,87132,62101,838,821,51.93,30.32,21.61,2857,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2238,BRB,Barbados,6/12/2021,149513,87382,62131,280,838,52.03,30.41,21.62,2916,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2239,BRB,Barbados,6/13/2021,150300,88033,62267,787,855,52.3,30.63,21.67,2975,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2240,BRB,Barbados,6/14/2021,151004,88373,62631,704,874,52.55,30.75,21.79,3041,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2241,BRB,Barbados,6/15/2021,152293,89197,63096,1289,904,53.0,31.04,21.96,3146,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2242,BRB,Barbados,6/16/2021,153350,89921,63429,1057,902,53.36,31.29,22.07,3139,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2243,BRB,Barbados,6/17/2021,155423,90735,64688,2073,1004,54.08,31.57,22.51,3494,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2244,BRB,Barbados,6/2/2021,141282,80392,60890,963,886,49.16,27.97,21.19,3083,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2245,BRB,Barbados,6/3/2021,0,0,0,0,858,0.0,0.0,0.0,2986,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2246,BRB,Barbados,6/4/2021,143488,82310,61178,0,789,49.93,28.64,21.29,2746,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2247,BRB,Barbados,6/5/2021,143649,82458,61191,161,751,49.99,28.69,21.29,2613,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2248,BRB,Barbados,6/6/2021,144312,82885,61427,663,788,50.22,28.84,21.38,2742,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2249,BRB,Barbados,6/7/2021,144886,83382,61504,574,790,50.42,29.02,21.4,2749,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2250,BRB,Barbados,6/8/2021,145964,84300,61664,1078,806,50.79,29.33,21.46,2805,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2251,BRB,Barbados,6/9/2021,147036,85175,61861,1072,822,51.17,29.64,21.53,2860,['V008'],['Oxford/AstraZeneca'],S015,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
2252,BLR,Belarus,1/1/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2253,BLR,Belarus,1/10/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2254,BLR,Belarus,1/11/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2255,BLR,Belarus,1/12/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2256,BLR,Belarus,1/13/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2257,BLR,Belarus,1/14/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2258,BLR,Belarus,1/15/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2259,BLR,Belarus,1/16/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2260,BLR,Belarus,1/17/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2261,BLR,Belarus,1/18/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
2262,BLR,Belarus,1/19/2021,0,0,0,0,403,0.0,0.0,0.0,43,"['V002', 'V017']","['BBIBP-CorV', 'Sputnik V']",S001,World Health Organization,https://covid19.who.int/
