,iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website,dropout_date,vaccine_count,coverage_group,daily_vaccination_7d_avg,vaccination_momentum
0,AFG,Afghanistan,2/22/2021,0,0,0,0,0,0.0,0.0,0.0,0,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,0.0,0.0
1,AFG,Afghanistan,2/23/2021,0,0,0,0,1367,0.0,0.0,0.0,35,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,683.5,0.0
2,AFG,Afghanistan,2/24/2021,0,0,0,0,1367,0.0,0.0,0.0,35,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,911.3333333333334,0.0
3,AFG,Afghanistan,2/25/2021,0,0,0,0,1367,0.0,0.0,0.0,35,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,1025.25,0.0
4,AFG,Afghanistan,2/26/2021,0,0,0,0,1367,0.0,0.0,0.0,35,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,1093.6,0.0
5,AFG,Afghanistan,2/27/2021,0,0,0,0,1367,0.0,0.0,0.0,35,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,1139.1666666666667,0.0
6,AFG,Afghanistan,2/28/2021,8200,8200,0,0,1367,0.02,0.02,0.0,35,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,100.0,3,Low,1171.7142857142858,16.670731707317074
7,AFG,Afghanistan,3/1/2021,0,0,0,0,1580,0.0,0.0,0.0,41,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,1397.4285714285713,0.0
8,AFG,Afghanistan,3/10/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,1611.0,0.0
9,AFG,Afghanistan,3/11/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,1824.5714285714287,0.0
10,AFG,Afghanistan,3/12/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2038.142857142857,0.0
11,AFG,Afghanistan,3/13/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2251.714285714286,0.0
12,AFG,Afghanistan,3/14/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2465.285714285714,0.0
13,AFG,Afghanistan,3/15/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2678.8571428571427,0.0
14,AFG,Afghanistan,3/16/2021,54000,54000,0,0,2862,0.14,0.14,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,100.0,3,Low,2862.0,5.3
15,AFG,Afghanistan,3/17/2021,0,0,0,0,2882,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2864.8571428571427,0.0
16,AFG,Afghanistan,3/18/2021,0,0,0,0,2902,0.0,0.0,0.0,75,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2870.5714285714284,0.0
17,AFG,Afghanistan,3/19/2021,0,0,0,0,2921,0.0,0.0,0.0,75,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2879.0,0.0
18,AFG,Afghanistan,3/2/2021,0,0,0,0,1794,0.0,0.0,0.0,46,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2726.4285714285716,0.0
19,AFG,Afghanistan,3/20/2021,0,0,0,0,2941,0.0,0.0,0.0,76,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2737.714285714286,0.0
20,AFG,Afghanistan,3/21/2021,0,0,0,0,2961,0.0,0.0,0.0,76,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2751.8571428571427,0.0
21,AFG,Afghanistan,3/22/2021,0,0,0,0,2980,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2768.714285714286,0.0
22,AFG,Afghanistan,3/23/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2785.5714285714284,0.0
23,AFG,Afghanistan,3/24/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2799.5714285714284,0.0
24,AFG,Afghanistan,3/25/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2810.8571428571427,0.0
25,AFG,Afghanistan,3/26/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2983.1428571428573,0.0
26,AFG,Afghanistan,3/27/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2991.5714285714284,0.0
27,AFG,Afghanistan,3/28/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2997.1428571428573,0.0
28,AFG,Afghanistan,3/29/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,3000.0,0.0
29,AFG,Afghanistan,3/3/2021,0,0,0,0,2008,0.0,0.0,0.0,52,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2858.285714285714,0.0
30,AFG,Afghanistan,3/30/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2858.285714285714,0.0
31,AFG,Afghanistan,3/31/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2858.285714285714,0.0
32,AFG,Afghanistan,3/4/2021,0,0,0,0,2221,0.0,0.0,0.0,57,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2747.0,0.0
33,AFG,Afghanistan,3/5/2021,0,0,0,0,2435,0.0,0.0,0.0,63,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2666.285714285714,0.0
34,AFG,Afghanistan,3/6/2021,0,0,0,0,2649,0.0,0.0,0.0,68,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2616.1428571428573,0.0
35,AFG,Afghanistan,3/7/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2596.4285714285716,0.0
36,AFG,Afghanistan,3/8/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2718.4285714285716,0.0
37,AFG,Afghanistan,3/9/2021,0,0,0,0,2862,0.0,0.0,0.0,74,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2698.714285714286,0.0
38,AFG,Afghanistan,4/1/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,2698.714285714286,0.0
39,AFG,Afghanistan,4/10/2021,0,0,0,0,5143,0.0,0.0,0.0,132,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,3116.1428571428573,0.0
40,AFG,Afghanistan,4/11/2021,0,0,0,0,5857,0.0,0.0,0.0,150,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,3605.0,0.0
41,AFG,Afghanistan,4/12/2021,0,0,0,0,6571,0.0,0.0,0.0,169,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,4165.285714285715,0.0
42,AFG,Afghanistan,4/13/2021,0,0,0,0,7286,0.0,0.0,0.0,187,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,4797.285714285715,0.0
43,AFG,Afghanistan,4/14/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,5531.285714285715,0.0
44,AFG,Afghanistan,4/15/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6265.285714285715,0.0
45,AFG,Afghanistan,4/16/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6979.571428571428,0.0
46,AFG,Afghanistan,4/17/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7387.714285714285,0.0
47,AFG,Afghanistan,4/18/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7693.857142857143,0.0
48,AFG,Afghanistan,4/19/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7898.0,0.0
49,AFG,Afghanistan,4/2/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7285.714285714285,0.0
50,AFG,Afghanistan,4/20/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7285.714285714285,0.0
51,AFG,Afghanistan,4/21/2021,0,0,0,0,8000,0.0,0.0,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7285.714285714285,0.0
52,AFG,Afghanistan,4/22/2021,240000,240000,0,0,8000,0.62,0.62,0.0,206,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,100.0,3,Low,7285.714285714285,3.3333333333333335
53,AFG,Afghanistan,4/23/2021,0,0,0,0,8846,0.0,0.0,0.0,227,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7406.571428571428,0.0
54,AFG,Afghanistan,4/24/2021,0,0,0,0,9692,0.0,0.0,0.0,249,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7648.285714285715,0.0
55,AFG,Afghanistan,4/25/2021,0,0,0,0,10538,0.0,0.0,0.0,271,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,8010.857142857143,0.0
56,AFG,Afghanistan,4/26/2021,0,0,0,0,11384,0.0,0.0,0.0,292,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,9208.57142857143,0.0
57,AFG,Afghanistan,4/27/2021,0,0,0,0,12229,0.0,0.0,0.0,314,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,9812.714285714286,0.0
58,AFG,Afghanistan,4/28/2021,0,0,0,0,13075,0.0,0.0,0.0,336,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,10537.714285714286,0.0
59,AFG,Afghanistan,4/29/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,11383.57142857143,0.0
60,AFG,Afghanistan,4/3/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,10548.42857142857,0.0
61,AFG,Afghanistan,4/30/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,11152.57142857143,0.0
62,AFG,Afghanistan,4/4/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,10075.714285714286,0.0
63,AFG,Afghanistan,4/5/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,8878.0,0.0
64,AFG,Afghanistan,4/6/2021,0,0,0,0,3000,0.0,0.0,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7559.571428571428,0.0
65,AFG,Afghanistan,4/7/2021,120000,120000,0,0,3000,0.31,0.31,0.0,77,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,100.0,3,Low,6120.285714285715,2.5
66,AFG,Afghanistan,4/8/2021,0,0,0,0,3714,0.0,0.0,0.0,95,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,4662.142857142857,0.0
67,AFG,Afghanistan,4/9/2021,0,0,0,0,4429,0.0,0.0,0.0,114,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,4866.285714285715,0.0
68,AFG,Afghanistan,5/1/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,4866.285714285715,0.0
69,AFG,Afghanistan,5/10/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6426.428571428572,0.0
70,AFG,Afghanistan,5/11/2021,504502,448878,55624,0,13921,1.3,1.15,0.14,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,87.60821425866271,3,Low,7986.571428571428,2.759354769654035
71,AFG,Afghanistan,5/12/2021,0,0,0,0,12621,0.0,0.0,0.0,324,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,9361.0,0.0
72,AFG,Afghanistan,5/13/2021,0,0,0,0,11321,0.0,0.0,0.0,291,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,10549.714285714286,0.0
73,AFG,Afghanistan,5/14/2021,0,0,0,0,10022,0.0,0.0,0.0,257,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,11450.857142857143,0.0
74,AFG,Afghanistan,5/15/2021,0,0,0,0,8722,0.0,0.0,0.0,224,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,12064.142857142857,0.0
75,AFG,Afghanistan,5/16/2021,0,0,0,0,7422,0.0,0.0,0.0,191,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,11135.714285714286,0.0
76,AFG,Afghanistan,5/17/2021,0,0,0,0,6122,0.0,0.0,0.0,157,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,10021.57142857143,0.0
77,AFG,Afghanistan,5/18/2021,0,0,0,0,4822,0.0,0.0,0.0,124,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,8721.714285714286,0.0
78,AFG,Afghanistan,5/19/2021,0,0,0,0,4822,0.0,0.0,0.0,124,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7607.571428571428,0.0
79,AFG,Afghanistan,5/2/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7979.0,0.0
80,AFG,Afghanistan,5/20/2021,547901,470341,77560,0,4822,1.41,1.21,0.2,124,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,83.50983648034087,3,Low,7236.142857142857,0.8800860009381257
81,AFG,Afghanistan,5/21/2021,0,0,0,0,5040,0.0,0.0,0.0,129,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6710.142857142857,0.0
82,AFG,Afghanistan,5/22/2021,0,0,0,0,5257,0.0,0.0,0.0,135,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6400.857142857143,0.0
83,AFG,Afghanistan,5/23/2021,0,0,0,0,5474,0.0,0.0,0.0,141,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6308.285714285715,0.0
84,AFG,Afghanistan,5/24/2021,573277,476367,96910,0,5692,1.47,1.22,0.25,146,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,79.6564413571889,3,Low,6432.571428571428,0.9928882547180508
85,AFG,Afghanistan,5/25/2021,0,0,0,0,6230,0.0,0.0,0.0,160,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6633.714285714285,0.0
86,AFG,Afghanistan,5/26/2021,590454,479372,111082,0,6768,1.52,1.23,0.29,174,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,76.82759944260408,3,Low,5611.857142857143,1.1462366246989604
87,AFG,Afghanistan,5/27/2021,593313,479574,113739,2859,6487,1.52,1.23,0.29,167,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,76.28332645222635,3,Low,5849.714285714285,1.0933520755486565
88,AFG,Afghanistan,5/28/2021,0,0,0,0,5907,0.0,0.0,0.0,152,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,5973.571428571428,0.0
89,AFG,Afghanistan,5/29/2021,0,0,0,0,5326,0.0,0.0,0.0,137,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,5983.428571428572,0.0
90,AFG,Afghanistan,5/3/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7190.142857142857,0.0
91,AFG,Afghanistan,5/30/2021,600152,480226,119926,0,4746,1.54,1.23,0.31,122,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,75.02717470524296,3,Low,7055.0,0.7907996640850984
92,AFG,Afghanistan,5/31/2021,0,0,0,0,5084,0.0,0.0,0.0,131,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6891.285714285715,0.0
93,AFG,Afghanistan,5/4/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7913.142857142857,0.0
94,AFG,Afghanistan,5/5/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,8975.142857142857,0.0
95,AFG,Afghanistan,5/6/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,10120.0,0.0
96,AFG,Afghanistan,5/7/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,11347.857142857143,0.0
97,AFG,Afghanistan,5/8/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,11347.857142857143,0.0
98,AFG,Afghanistan,5/9/2021,0,0,0,0,13921,0.0,0.0,0.0,358,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,12658.57142857143,0.0
99,AFG,Afghanistan,6/1/2021,0,0,0,0,5102,0.0,0.0,0.0,131,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,12661.142857142857,0.0
100,AFG,Afghanistan,6/10/2021,0,0,0,0,2556,0.0,0.0,0.0,66,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,11037.57142857143,0.0
101,AFG,Afghanistan,6/11/2021,0,0,0,0,2735,0.0,0.0,0.0,70,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,9439.57142857143,0.0
102,AFG,Afghanistan,6/12/2021,0,0,0,0,2914,0.0,0.0,0.0,75,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,7867.142857142857,0.0
103,AFG,Afghanistan,6/13/2021,0,0,0,0,3093,0.0,0.0,0.0,79,"V002, V008, V009","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,6320.285714285715,0.0
